CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Total,Segment,Churn_Risk
15321,71,3,2748.3099825382233,3,3,5,11,Need Attention,Low
15322,86,1,679.6800014972688,2,1,3,6,Lost Customers,Low
15325,104,1,161.7399986982347,2,1,1,4,Lost Customers,Medium
15326,334,1,311.7099968492987,1,1,2,4,Lost Customers,High
15327,53,1,208.7500030100347,3,1,1,5,Lost Customers,Low
15329,39,3,1049.6999941468237,3,3,4,10,Need Attention,Low
15330,32,2,714.9599815011027,4,3,3,10,Potential Loyalists,Low
15332,366,4,1661.0599842071535,1,4,4,9,Need Attention,High
15333,208,1,1028.5600147247308,1,1,4,6,Lost Customers,High
15334,157,3,350.8200009167195,2,3,2,7,Lost Customers,Medium
15335,54,1,170.2199995219708,3,1,1,5,Lost Customers,Low
15339,66,2,574.0699943006039,3,3,3,9,Lost Customers,Low
15341,81,1,2020.5199861526498,2,1,4,7,Need Attention,Low
15342,130,1,406.0899963378906,2,1,2,5,Lost Customers,Medium
15343,87,1,364.49999523162836,2,1,2,5,Lost Customers,Low
15344,1,3,563.9399948120115,5,3,3,11,Potential Loyalists,Low
15345,46,1,393.539996623993,3,1,2,6,Lost Customers,Low
15346,333,1,252.41999781131744,1,1,2,4,Lost Customers,High
15347,366,1,201.5999984741211,1,1,1,3,Lost Customers,High
15348,72,1,158.03999841213223,2,1,1,4,Lost Customers,Low
15349,158,2,463.9099983870983,2,3,2,7,Lost Customers,Medium
15350,373,1,115.64999485015859,1,1,1,3,Lost Customers,High
15351,12,7,1934.659994095564,5,5,4,14,Champions,Low
15353,255,2,770.1199926435947,1,3,3,7,Lost Customers,High
15355,29,2,277.04999256134016,4,3,2,9,Potential Loyalists,Low
15356,31,10,2718.029974460602,4,5,5,14,Champions,Low
15358,5,22,8347.199953883888,5,5,5,15,Champions,Low
15360,40,1,427.9299986362457,3,1,2,6,Potential Loyalists,Low
15361,362,1,418.9199852943422,1,1,2,4,Lost Customers,High
15363,373,1,325.9999961853027,1,1,2,4,Lost Customers,High
15364,96,2,913.1899974346167,2,3,3,8,Need Attention,Medium
15365,26,7,2314.3199990987773,4,5,5,14,Need Attention,Low
15366,75,2,602.5099928379062,2,3,3,8,Lost Customers,Low
15367,57,4,1877.5899842977522,3,4,4,11,Need Attention,Low
15368,21,1,446.93998718261696,4,1,2,7,Potential Loyalists,Low
15370,41,7,2386.049988865852,3,5,5,13,Need Attention,Low
15372,137,1,2007.4000122547166,2,1,4,7,Need Attention,Medium
15373,8,12,2415.9099808335304,5,5,5,15,Champions,Low
15374,129,1,168.0000014305115,2,1,1,4,Lost Customers,Medium
15376,40,3,1221.560000807047,3,3,4,10,Need Attention,Low
15379,169,7,3703.289988666772,2,5,5,12,Need Attention,Medium
15380,9,5,1690.2600131034847,5,4,4,13,Champions,Low
15381,214,2,596.8500108718872,1,3,3,7,Lost Customers,High
15382,15,6,5955.709957808256,4,5,5,14,Champions,Low
15384,170,2,642.4099962413314,2,3,3,8,Lost Customers,Medium
15385,40,1,316.8799983561036,3,1,2,6,Lost Customers,Low
15386,186,1,394.1399960517885,1,1,2,4,Lost Customers,High
15388,270,1,140.54000020027166,1,1,1,3,Lost Customers,High
15389,172,1,500.0,2,1,3,6,Lost Customers,Medium
15392,5,4,1535.529993712902,5,4,4,13,Potential Loyalists,Low
15393,16,2,231.85999464988697,4,3,1,8,Potential Loyalists,Low
15394,10,4,2183.539977312087,5,4,5,14,Need Attention,Low
15395,326,1,107.4499979019165,1,1,1,3,Lost Customers,High
15396,113,1,288.179999113083,2,1,2,5,Lost Customers,Medium
15397,290,1,93.9999990463257,1,1,1,3,Lost Customers,High
15398,16,2,1345.5299930572503,4,3,4,11,Potential Loyalists,Low
15399,1,3,815.7699912786483,5,3,3,11,Potential Loyalists,Low
15400,92,5,716.1999905109403,2,4,3,9,Need Attention,Medium
15402,149,2,626.7699897587302,2,3,3,8,Lost Customers,Medium
15405,189,1,349.09999135136616,1,1,2,4,Lost Customers,High
15406,31,2,510.7099955976007,4,3,3,10,Potential Loyalists,Low
15407,34,4,1046.7399918437006,3,4,4,11,Need Attention,Low
15408,264,1,267.1799993515016,1,1,2,4,Lost Customers,High
15410,84,8,3450.8399558067304,2,5,5,12,Need Attention,Low
15411,26,4,1348.9299919605255,4,4,4,12,Need Attention,Low
15412,171,1,190.5299990177155,2,1,1,4,Lost Customers,Medium
15414,10,3,774.8999908566475,5,3,3,11,Potential Loyalists,Low
15415,313,1,559.6099995970725,1,1,3,5,Lost Customers,High
15416,65,4,3984.319974154233,3,4,5,12,Need Attention,Low
15417,85,1,508.7999899387351,2,1,3,6,Lost Customers,Low
15419,25,1,135.86000001430514,4,1,1,6,Potential Loyalists,Low
15421,59,4,950.3599898219104,3,4,4,11,Need Attention,Low
15422,323,2,97.7000002861023,1,3,1,5,Lost Customers,High
15423,38,1,43.5000014305115,3,1,1,5,Lost Customers,Low
15424,254,2,383.33999800682074,1,3,2,6,Lost Customers,High
15426,19,5,1404.0699954479935,4,4,4,12,Need Attention,Low
15427,33,3,1430.5399951338773,3,3,4,10,Need Attention,Low
15428,15,1,93.77999997138978,4,1,1,6,Potential Loyalists,Low
15429,27,2,397.34999540448194,4,3,2,9,Potential Loyalists,Low
15432,23,1,171.1899976730347,4,1,1,6,Potential Loyalists,Low
15433,214,2,533.3000009059903,1,3,3,7,Lost Customers,High
15434,8,5,1041.4799820184708,5,4,4,13,Potential Loyalists,Low
15435,22,1,149.28999859094617,4,1,1,6,Potential Loyalists,Low
15436,12,3,1067.7499910816553,5,3,4,12,Potential Loyalists,Low
15437,262,1,200.1599980890752,1,1,1,3,Lost Customers,High
15438,131,1,156.58000016212466,2,1,1,4,Lost Customers,Medium
15440,55,3,383.67999976873404,3,3,2,8,Need Attention,Low
15442,249,1,593.999977111816,1,1,3,5,Lost Customers,High
15443,2,7,3213.589991331101,5,5,5,15,Champions,Low
15444,9,2,1411.2099940776825,5,3,4,12,Potential Loyalists,Low
15445,264,1,113.5000004768372,1,1,1,3,Lost Customers,High
15447,331,1,155.17000055313122,1,1,1,3,Lost Customers,High
15448,313,1,494.6399993896485,1,1,3,5,Lost Customers,High
15449,26,3,974.5199881196022,4,3,4,11,Need Attention,Low
15450,30,1,429.8399975299835,4,1,2,7,Potential Loyalists,Low
15452,30,3,528.479992955923,4,3,3,10,Potential Loyalists,Low
15453,2,7,1371.7699937522414,5,5,4,14,Champions,Low
15454,362,1,179.09999817609784,1,1,1,3,Lost Customers,High
15456,283,3,434.5899942964316,1,3,2,6,Lost Customers,High
15457,262,1,237.06999680399895,1,1,1,3,Lost Customers,High
15458,25,1,161.6399989128113,4,1,1,6,Potential Loyalists,Low
15460,354,1,214.25999939441684,1,1,1,3,Lost Customers,High
15462,94,3,234.5999994277954,2,3,1,6,Lost Customers,Medium
15463,29,1,126.1400001049042,4,1,1,6,Potential Loyalists,Low
15464,338,1,1044.649998188019,1,1,4,6,Lost Customers,High
15465,20,18,7354.619909882542,4,5,5,14,Champions,Low
15466,85,1,334.5299994051457,2,1,2,5,Lost Customers,Low
15467,9,3,524.8800034523011,5,3,3,11,Potential Loyalists,Low
15468,51,2,467.509992599487,3,3,2,8,Potential Loyalists,Low
15469,50,2,538.5499961376191,3,3,3,9,Potential Loyalists,Low
15471,2,1,454.47999554872507,5,1,2,8,Potential Loyalists,Low
15472,113,1,371.5600001439452,2,1,2,5,Lost Customers,Medium
15473,14,7,1771.19997024536,4,5,4,13,Champions,Low
15475,77,1,454.10999941825867,2,1,2,5,Lost Customers,Low
15478,40,2,1399.9199807643888,3,3,4,10,Need Attention,Low
15480,116,1,905.499992877245,2,1,3,6,Lost Customers,Medium
15482,16,12,10879.759913444519,4,5,5,14,Champions,Low
15483,161,4,225.25999864935878,2,4,1,7,Lost Customers,Medium
15484,1,4,3590.409954637289,5,4,5,14,Champions,Low
15485,30,3,2564.4999622106543,4,3,5,12,Need Attention,Low
15488,93,1,91.319995880127,2,1,1,4,Lost Customers,Medium
15489,23,3,1134.2800007462502,4,3,4,11,Need Attention,Low
15491,95,6,3100.0899763405323,2,5,5,12,Need Attention,Medium
15492,28,2,659.4599968492986,4,3,3,10,Potential Loyalists,Low
15493,33,5,1953.4099842309956,3,4,4,11,Need Attention,Low
15494,21,2,1280.5799791812901,4,3,4,11,Potential Loyalists,Low
15497,18,2,1262.1999797821047,4,3,4,11,Potential Loyalists,Low
15498,3,27,13316.399938195944,5,5,5,15,Champions,Low
15500,8,4,1131.5600019693375,5,4,4,13,Potential Loyalists,Low
15502,16,12,10384.929936259989,4,5,5,14,Champions,Low
15503,363,1,141.0399990975857,1,1,1,3,Lost Customers,High
15504,81,1,52.8299995660782,2,1,1,4,Lost Customers,Low
15505,53,5,3610.9599801898007,3,4,5,12,Need Attention,Low
15506,23,3,972.0799863338468,4,3,4,11,Need Attention,Low
15507,172,1,475.85999763011915,2,1,2,5,Lost Customers,Medium
15508,189,6,1000.2699999511243,1,5,4,10,Need Attention,High
15510,331,1,250.0,1,1,2,4,Lost Customers,High
15511,12,5,900.5299930274489,5,4,3,12,Potential Loyalists,Low
15512,156,2,121.0,2,3,1,6,Lost Customers,Medium
15513,33,19,14758.219899833202,3,5,5,13,Champions,Low
15514,12,11,4023.7199856489888,5,5,5,15,Champions,Low
15516,45,3,62.4300000667572,3,3,1,7,Lost Customers,Low
15517,233,1,267.029999628663,1,1,2,4,Lost Customers,High
15518,64,8,1921.5499908030035,3,5,4,12,Need Attention,Low
15520,2,1,343.49999547004694,5,1,2,8,Potential Loyalists,Low
15521,40,8,3000.199978649617,3,5,5,13,Need Attention,Low
15522,33,2,397.98999445885454,3,3,2,8,Potential Loyalists,Low
15523,84,1,412.01000094413797,2,1,2,5,Lost Customers,Low
15524,25,1,440.0,4,1,2,7,Potential Loyalists,Low
15525,2,3,734.3699987232685,5,3,3,11,Potential Loyalists,Low
15526,33,2,148.4399971961979,3,3,1,7,Potential Loyalists,Low
15527,19,8,2428.5299754738808,4,5,5,14,Champions,Low
15528,254,1,229.33000099658955,1,1,1,3,Lost Customers,High
15529,23,11,3962.599966228009,4,5,5,14,Champions,Low
15530,22,4,1497.30998390913,4,4,4,12,Need Attention,Low
15531,8,2,1972.389980912209,5,3,4,12,Potential Loyalists,Low
15532,25,4,1564.729983657599,4,4,4,12,Need Attention,Low
15533,19,3,807.5699918866159,4,3,3,10,Potential Loyalists,Low
15535,173,4,502.8999936580659,2,4,3,9,Need Attention,Medium
15537,163,1,110.91999942064287,2,1,1,4,Lost Customers,Medium
15539,7,1,538.4599977731704,5,1,3,9,Potential Loyalists,Low
15540,11,1,213.2999973893165,5,1,1,7,Potential Loyalists,Low
15541,114,1,85.12999838590619,2,1,1,4,Lost Customers,Medium
15543,288,1,127.86000037193311,1,1,1,3,Lost Customers,High
15544,9,9,3546.710005521775,5,5,5,15,Champions,Low
15545,54,2,288.969998240471,3,3,2,8,Lost Customers,Low
15547,7,14,4910.59995621443,5,5,5,15,Champions,Low
15549,77,3,1681.4599875807758,2,3,4,9,Need Attention,Low
15550,4,4,575.6299919486045,5,4,3,12,Potential Loyalists,Low
15551,37,1,436.06000065803534,3,1,2,6,Potential Loyalists,Low
15552,217,1,90.1200006604195,1,1,1,3,Lost Customers,High
15553,60,1,428.9299956262114,3,1,2,6,Lost Customers,Low
15554,278,1,217.1999998092652,1,1,1,3,Lost Customers,High
15555,12,16,4794.859947979451,5,5,5,15,Champions,Low
15556,24,1,279.7700002789498,4,1,2,7,Potential Loyalists,Low
15557,29,1,468.90999591350544,4,1,2,7,Potential Loyalists,Low
15561,12,4,800.5899930000301,5,4,3,12,Potential Loyalists,Low
15562,352,1,134.550001859665,1,1,1,3,Lost Customers,High
15563,22,4,1400.4399875402455,4,4,4,12,Need Attention,Low
15565,50,2,173.159996509552,3,3,1,7,Lost Customers,Low
15567,19,1,186.00999617576593,4,1,1,6,Potential Loyalists,Low
15568,3,3,758.2899968624116,5,3,3,11,Potential Loyalists,Low
15569,104,5,1375.7099888324728,2,4,4,10,Need Attention,Medium
15570,7,12,4148.819979369641,5,5,5,15,Champions,Low
15571,12,4,650.4299840331078,5,4,3,12,Potential Loyalists,Low
15572,5,7,2533.419990330935,5,5,5,15,Champions,Low
15573,32,2,591.1899962574246,4,3,3,10,Potential Loyalists,Low
15574,178,4,675.639994814992,2,4,3,9,Need Attention,Medium
15576,38,1,921.3699994087216,3,1,3,7,Potential Loyalists,Low
15577,151,3,258.8800008594991,2,3,2,7,Lost Customers,Medium
15578,162,1,127.09999811649324,2,1,1,4,Lost Customers,Medium
15579,69,2,327.5999971628189,3,3,2,8,Lost Customers,Low
15581,121,13,3675.7699891030793,2,5,5,12,Need Attention,Medium
15582,25,3,682.9100018739703,4,3,3,10,Potential Loyalists,Low
15584,24,4,720.8599920868874,4,4,3,11,Need Attention,Low
15585,177,1,455.2999962568283,2,1,2,5,Lost Customers,Medium
15587,50,4,913.6800098419184,3,4,3,10,Need Attention,Low
15589,256,3,478.5299987792968,1,3,2,6,Lost Customers,High
15592,47,1,388.58000004291534,3,1,2,6,Lost Customers,Low
15593,71,1,199.7999954223632,3,1,1,5,Lost Customers,Low
15594,16,5,1771.7799815237518,4,4,4,12,Need Attention,Low
15596,101,5,1406.5899848937986,2,4,4,10,Need Attention,Medium
15597,35,1,324.56999731063837,3,1,2,6,Potential Loyalists,Low
15598,53,1,240.67999935150146,3,1,1,5,Lost Customers,Low
15599,27,2,761.7399970293047,4,3,3,10,Potential Loyalists,Low
15601,11,14,6776.559952706099,5,5,5,15,Champions,Low
15602,8,9,1297.8699971437459,5,5,4,14,Champions,Low
15603,79,1,48.4800009727478,2,1,1,4,Lost Customers,Low
15604,52,1,216.3899981975555,3,1,1,5,Lost Customers,Low
15605,36,5,1198.2299873828888,3,4,4,11,Need Attention,Low
15606,61,9,2920.159994840622,3,5,5,13,Need Attention,Low
15607,337,1,104.76000022888184,1,1,1,3,Lost Customers,High
15608,28,4,1093.6799917221074,4,4,4,12,Need Attention,Low
15609,184,1,298.4799990653991,1,1,2,4,Lost Customers,High
15610,52,1,112.4599995613097,3,1,1,5,Lost Customers,Low
15611,10,13,1591.4499773085117,5,5,4,14,Champions,Low
15612,36,2,195.1499977111817,3,3,1,7,Potential Loyalists,Low
15615,10,23,10399.739903211592,5,5,5,15,Champions,Low
15618,33,4,776.8510018120284,3,4,3,10,Need Attention,Low
15619,11,1,336.4000082015996,5,1,2,8,Potential Loyalists,Low
15620,57,3,1553.179992794991,3,3,4,10,Need Attention,Low
15621,4,4,1293.0299825668326,5,4,4,13,Potential Loyalists,Low
15622,43,9,3709.5599802732463,3,5,5,13,Champions,Low
15623,141,1,301.02999496459967,2,1,2,5,Lost Customers,Medium
15624,117,4,588.1299951076506,2,4,3,9,Need Attention,Medium
15625,104,4,1534.259999752045,2,4,4,10,Need Attention,Medium
15626,75,2,675.7999960184098,2,3,3,8,Need Attention,Low
15628,5,9,2870.239998430014,5,5,5,15,Champions,Low
15630,45,2,1186.349982410669,3,3,4,10,Need Attention,Low
15632,16,8,3285.309974193573,4,5,5,14,Champions,Low
15634,17,1,243.54999637603748,4,1,1,6,Potential Loyalists,Low
15636,90,2,724.7599964141846,2,3,3,8,Need Attention,Low
15637,53,1,223.3599978685379,3,1,1,5,Lost Customers,Low
15639,134,1,425.3199955523017,2,1,2,5,Lost Customers,Medium
15640,4,15,12416.109934717411,5,5,5,15,Champions,Low
15641,105,4,1887.1999956965449,2,4,4,10,Need Attention,Medium
15643,192,3,663.9999995827678,1,3,3,7,Lost Customers,High
15644,166,4,803.5399989783765,2,4,3,9,Need Attention,Medium
15645,19,1,612.0099906921384,4,1,3,8,Potential Loyalists,Low
15646,158,3,447.6399984359744,2,3,2,7,Lost Customers,Medium
15648,204,2,639.500004053116,1,3,3,7,Lost Customers,High
15649,336,2,816.0,1,3,3,7,Lost Customers,High
15651,37,3,646.2999927699566,3,3,3,9,Need Attention,Low
15652,91,1,337.7399971485138,2,1,2,5,Lost Customers,Medium
15653,93,2,877.4400343894955,2,3,3,8,Need Attention,Medium
15654,9,2,922.5299863815306,5,3,3,11,Potential Loyalists,Low
15655,243,1,560.6699937880041,1,1,3,5,Lost Customers,High
15656,45,4,748.4999964237214,3,4,3,10,Need Attention,Low
15657,23,1,30.0,4,1,1,6,Lost Customers,Low
15658,190,5,1024.0999970436098,1,4,4,9,Need Attention,High
15659,44,1,306.4500002861023,3,1,2,6,Lost Customers,Low
15660,25,9,1600.859994769096,4,5,4,13,Champions,Low
15661,317,2,309.8000099658965,1,3,2,6,Lost Customers,High
15663,106,1,138.1399993896485,2,1,1,4,Lost Customers,Medium
15664,51,1,386.4300010204315,3,1,2,6,Lost Customers,Low
15665,168,2,2222.2099928855896,2,3,5,10,Need Attention,Medium
15667,40,1,301.32000017166143,3,1,2,6,Lost Customers,Low
15668,218,1,76.319995880127,1,1,1,3,Lost Customers,High
15669,40,4,684.3399947285651,3,4,3,10,Need Attention,Low
15670,297,1,173.0499997138977,1,1,1,3,Lost Customers,High
15671,19,7,2657.129971504211,4,5,5,14,Champions,Low
15673,88,4,2726.2299912571907,2,4,5,11,Need Attention,Low
15674,73,5,2446.5999734401703,2,4,5,11,Need Attention,Low
15675,81,3,323.6899971365927,2,3,2,7,Lost Customers,Low
15676,19,3,3435.7599840164185,4,3,5,12,Need Attention,Low
15677,49,1,657.229996919632,3,1,3,7,Lost Customers,Low
15678,53,1,352.6999931335448,3,1,2,6,Lost Customers,Low
15679,24,4,781.2799903601407,4,4,3,11,Need Attention,Low
15680,9,3,1333.679993271828,5,3,4,12,Potential Loyalists,Low
15681,25,5,1426.160001754761,4,4,4,12,Need Attention,Low
15683,117,1,193.75000095367432,2,1,1,4,Lost Customers,Medium
15687,9,9,2993.0999791622157,5,5,5,15,Champions,Low
15689,120,2,254.0999975204468,2,3,2,7,Lost Customers,Medium
15690,4,2,239.75999844074252,5,3,1,9,Potential Loyalists,Low
15691,252,1,136.7999982833862,1,1,1,3,Lost Customers,High
15692,28,1,191.0400009155273,4,1,1,6,Potential Loyalists,Low
15694,1,14,6479.400015830993,5,5,5,15,Champions,Low
15695,267,2,409.9800009727478,1,3,2,6,Lost Customers,High
15696,33,8,2711.109984576702,3,5,5,13,Need Attention,Low
15699,18,1,309.6499999761583,4,1,2,7,Potential Loyalists,Low
15700,172,2,696.680000960827,2,3,3,8,Lost Customers,Medium
15701,2,4,1528.9999900087719,5,4,4,13,Potential Loyalists,Low
15703,265,1,211.4999971389766,1,1,1,3,Lost Customers,High
15704,140,4,2293.6199741959567,2,4,5,11,Need Attention,Medium
15705,201,1,143.0999984741212,1,1,1,3,Lost Customers,High
15706,64,4,1060.5600013732912,3,4,4,11,Need Attention,Low
15707,35,4,916.9799962341789,3,4,3,10,Need Attention,Low
15708,41,7,3235.249983251095,3,5,5,13,Need Attention,Low
15709,284,1,133.249995470047,1,1,1,3,Lost Customers,High
15712,9,5,1072.3599903583527,5,4,4,13,Potential Loyalists,Low
15713,143,2,356.7000014781952,2,3,2,7,Lost Customers,Medium
15714,12,2,330.0299952328206,5,3,2,10,Potential Loyalists,Low
15716,146,4,1101.1100076735022,2,4,4,10,Need Attention,Medium
15717,234,1,150.2999985218048,1,1,1,3,Lost Customers,High
15719,33,13,5030.069938510657,3,5,5,13,Champions,Low
15720,24,1,598.7299962043763,4,1,3,8,Potential Loyalists,Low
15721,12,1,471.39999425411213,5,1,2,8,Potential Loyalists,Low
15722,36,5,2211.2099730968466,3,4,5,12,Need Attention,Low
15723,365,1,190.69999730587008,1,1,1,3,Lost Customers,High
15724,201,2,218.2499957084654,1,3,1,5,Lost Customers,High
15725,15,1,415.2499983310698,4,1,2,7,Potential Loyalists,Low
15727,17,7,5159.059985667467,4,5,5,14,Champions,Low
15729,213,1,85.0,1,1,1,3,Lost Customers,High
15730,66,3,1120.879990130663,3,3,4,10,Need Attention,Low
15732,212,2,294.1199993193148,1,3,2,6,Lost Customers,High
15733,283,1,162.2999992370606,1,1,1,3,Lost Customers,High
15734,115,2,1339.4500116407885,2,3,4,9,Need Attention,Medium
15737,15,8,1188.1199910640714,4,5,4,13,Champions,Low
15738,19,16,4812.41996717453,4,5,5,14,Champions,Low
15739,66,1,449.12000179290783,3,1,2,6,Lost Customers,Low
15740,49,1,154.88000130653364,3,1,1,5,Lost Customers,Low
15743,16,4,775.9599896669388,4,4,3,11,Potential Loyalists,Low
15744,78,1,34.79999899864199,2,1,1,4,Lost Customers,Low
15745,19,4,1094.5899876356123,4,4,4,12,Need Attention,Low
15746,134,1,196.880000948906,2,1,1,4,Lost Customers,Medium
15747,13,3,946.6399897336956,5,3,4,12,Potential Loyalists,Low
15748,40,1,144.35999917984012,3,1,1,5,Lost Customers,Low
15749,235,3,44534.29941034318,1,3,5,9,Need Attention,High
15750,3,8,2463.0499635487795,5,5,5,15,Champions,Low
15752,40,7,2626.5999652743344,3,5,5,13,Need Attention,Low
15753,305,1,79.2000017166138,1,1,1,3,Lost Customers,High
15754,51,3,458.5699982643125,3,3,2,8,Need Attention,Low
15755,10,6,2364.2499934732914,5,5,5,15,Champions,Low
15756,61,4,528.0099949836731,3,4,3,10,Need Attention,Low
15757,66,2,714.4199936985968,3,3,3,9,Need Attention,Low
15758,25,1,205.2499957084655,4,2,1,7,Potential Loyalists,Low
15759,218,3,253.03999936580652,1,3,2,6,Lost Customers,High
15762,65,2,583.7500014305115,3,3,3,9,Lost Customers,Low
15763,32,2,1086.9199905395506,4,3,4,11,Need Attention,Low
15764,88,6,3279.969973981381,2,5,5,12,Need Attention,Low
15766,64,1,315.0599958896637,3,2,2,7,Lost Customers,Low
15768,116,3,621.8299979865553,2,4,3,9,Need Attention,Medium
15769,7,26,56252.7192430496,5,5,5,15,Champions,Low
15773,6,1,635.6800134479998,5,2,3,10,Potential Loyalists,Low
15774,69,1,270.79999756813055,3,2,2,7,Lost Customers,Low
15775,245,1,104.90000057220459,1,2,1,4,Lost Customers,High
15776,133,1,241.61999797821048,2,2,1,5,Lost Customers,Medium
15777,241,4,1047.1099872589116,1,4,4,9,Need Attention,High
15780,184,3,475.2799959182741,1,4,2,7,Lost Customers,High
15781,25,3,345.45999956130987,4,4,2,10,Potential Loyalists,Low
15782,10,3,2614.739968776702,5,4,5,14,Need Attention,Low
15783,11,1,246.2999973297119,5,2,1,8,Potential Loyalists,Low
15785,33,5,2328.970001906156,3,4,5,12,Need Attention,Low
15786,46,3,4918.9999777674675,3,4,5,12,Need Attention,Low
15787,26,3,933.2599973082542,4,4,3,11,Need Attention,Low
15789,358,1,351.30000150203705,1,2,2,5,Lost Customers,High
15790,10,1,218.74999904632568,5,2,1,8,Potential Loyalists,Low
15791,44,2,1612.6899865865703,3,3,4,10,Need Attention,Low
15793,15,3,965.6099872589106,4,4,4,12,Potential Loyalists,Low
15795,150,1,610.0099946856499,2,2,3,7,Lost Customers,Medium
15796,1,8,2708.609988152981,5,5,5,15,Champions,Low
15797,113,4,2207.399987220764,2,4,5,11,Need Attention,Medium
15799,76,3,884.1399900913239,2,4,3,9,Need Attention,Low
15800,107,2,696.8899945616722,2,3,3,8,Lost Customers,Medium
15801,46,3,1063.9499911069868,3,4,4,11,Need Attention,Low
15802,143,1,451.420013427734,2,2,2,6,Lost Customers,Medium
15803,51,1,415.8200001716616,3,2,2,7,Lost Customers,Low
15804,1,13,4206.389986336232,5,5,5,15,Champions,Low
15805,23,17,5488.179951161144,4,5,5,14,Champions,Low
15806,46,3,784.5799830555914,3,4,3,10,Need Attention,Low
15807,50,3,903.8999910354614,3,4,3,10,Need Attention,Low
15808,306,4,3651.26996833086,1,4,5,10,Need Attention,High
15809,36,5,515.7699974179271,3,4,3,10,Need Attention,Low
15810,79,4,1391.9799964427943,2,4,4,10,Need Attention,Low
15811,22,6,2218.6199797689906,4,5,5,14,Need Attention,Low
15812,107,5,1801.1399769783018,2,4,4,10,Need Attention,Medium
15813,208,2,1303.9099916815758,1,3,4,8,Need Attention,High
15814,17,4,1945.32998907566,4,4,4,12,Need Attention,Low
15815,64,5,2100.5999775826936,3,4,5,12,Need Attention,Low
15819,49,4,1905.4499837160104,3,4,4,11,Need Attention,Low
15820,320,1,206.97999954223633,1,2,1,4,Lost Customers,High
15821,44,2,570.9599972367286,3,3,3,9,Potential Loyalists,Low
15822,3,2,885.4699897170065,5,3,3,11,Potential Loyalists,Low
15823,372,1,15.0,1,2,1,4,Lost Customers,High
15825,172,1,532.939997434616,2,2,3,7,Lost Customers,Medium
15826,56,3,1654.309997081756,3,4,4,11,Need Attention,Low
15827,73,14,1836.0899913311005,2,5,4,11,Need Attention,Low
15829,99,2,636.1399983465674,2,3,3,8,Lost Customers,Medium
15830,38,1,575.9999964535239,3,2,3,8,Potential Loyalists,Low
15831,58,3,794.6399970650675,3,4,3,10,Need Attention,Low
15832,254,1,836.7900002002716,1,2,3,6,Lost Customers,High
15834,70,4,2225.1499959230423,3,4,5,12,Need Attention,Low
15835,44,4,954.0899975299833,3,4,4,11,Need Attention,Low
15836,50,1,137.36999940872195,3,2,1,6,Lost Customers,Low
15837,65,1,391.9800004959106,3,2,2,7,Lost Customers,Low
15838,11,19,33643.07981538773,5,5,5,15,Champions,Low
15839,33,3,1048.4899917840953,3,4,4,11,Need Attention,Low
15840,59,2,355.5599927306175,3,3,2,8,Lost Customers,Low
15841,73,4,1224.0599967241287,2,4,4,10,Need Attention,Low
15843,304,1,118.94999885559079,1,2,1,4,Lost Customers,High
15844,46,1,130.7400023937226,3,2,1,6,Lost Customers,Low
15845,18,8,3711.770004034042,4,5,5,14,Champions,Low
15847,38,2,389.26999926567083,3,3,2,8,Potential Loyalists,Low
15850,19,2,234.87999705970293,4,3,1,8,Potential Loyalists,Low
15852,187,2,160.71000024676323,1,3,1,5,Lost Customers,High
15853,52,1,110.79999828338629,3,2,1,6,Lost Customers,Low
15854,4,12,2969.119929924606,5,5,5,15,Champions,Low
15855,137,5,712.2400025725366,2,4,3,9,Need Attention,Medium
15856,4,27,16143.639867573977,5,5,5,15,Champions,Low
15857,19,1,297.0000033378599,4,2,2,8,Potential Loyalists,Low
15858,16,5,1427.5699865892532,4,4,4,12,Need Attention,Low
15860,41,8,965.159992337227,3,5,4,12,Need Attention,Low
15861,12,8,3146.9200010746713,5,5,5,15,Champions,Low
15862,8,4,832.8799962103369,5,4,3,12,Potential Loyalists,Low
15863,26,2,68.83999860286715,4,3,1,8,Potential Loyalists,Low
15864,22,6,1936.319937229157,4,5,4,13,Need Attention,Low
15865,41,3,895.1299924552442,3,4,3,10,Need Attention,Low
15866,101,1,211.88999980688118,2,2,1,5,Lost Customers,Medium
15867,5,15,3810.139954105022,5,5,5,15,Champions,Low
15869,277,2,149.64000168442735,1,3,1,5,Lost Customers,High
15870,33,1,351.43999469280266,3,2,2,7,Potential Loyalists,Low
15872,15,2,316.2499984204769,4,3,2,9,Potential Loyalists,Low
15874,64,7,4405.8799571990985,3,5,5,13,Need Attention,Low
15877,2,2,490.3299966156482,5,3,3,11,Potential Loyalists,Low
15880,369,1,329.0299983322622,1,2,2,5,Lost Customers,High
15881,312,5,501.38998618721945,1,4,3,8,Need Attention,High
15882,199,4,516.3599910140036,1,4,3,8,Need Attention,High
15883,2,2,396.4799963235855,5,3,2,10,Potential Loyalists,Low
15885,93,3,379.3499975204467,2,4,2,8,Lost Customers,Medium
15886,60,1,181.0899996757507,3,2,1,6,Lost Customers,Low
15888,81,1,168.31000089645391,2,2,1,5,Lost Customers,Low
15889,157,2,420.0699964165689,2,3,2,7,Lost Customers,Medium
15891,227,1,511.67999485135084,1,2,3,6,Lost Customers,High
15894,253,2,258.24999481439596,1,3,2,6,Lost Customers,High
15895,150,1,179.1699970364566,2,2,1,5,Lost Customers,Medium
